_id,name,description,images[0],images[1],images[2],images[3],images[4],images[5],brand,price,oldPrice,catName,catId,subCatId,subCat,subCatName,category,countInStock,rating,isFeatured,discount,dateCreated,__v,nutrition
674089edc6b1ae741da90ebc,Kẹo chống đầy hơi Kirkland Signature Ultra Strength Antacid Calcium 1000mg 265 viên,"Kirkland Antacid có tên đầy đủ là Kirkland Signature Ultra Strength Antacid Calcium Carbonate 1000mg. Đây là sản phẩm của Kirkland – một thương hiệu chuyên nghiên cứu và phát triển các thực phẩm chức năng của tập đoàn Costco Wholesale, Mỹ.\n\nKirkland Ultra Strength Antacid có chức năng hỗ trợ dạ dày, giảm lượng axit, giảm ợ chua, ợ nóng, khó tiêu. Sản phẩm được sản xuất dưới dạng viên nén, hương vị trái cây. Hiện tại, sản phẩm được đóng gói theo dạng chai, mỗi chai chứa 265 viên.",https://res.cloudinary.com/dk0hrho2u/image/upload/v1732282859/1732282856723_45d43aa13a99b99bdee5b3d65ffcd988.jpg.webp,https://res.cloudinary.com/dk0hrho2u/image/upload/v1732282860/1732282856724_ea96c31d5544a7d683afb53ed9b95781.jpeg.webp,,,,,Kirkland ,260000,260000,Hỗ trợ tiêu hóa,673681b99a93123a7a36691f,,,,673681b99a93123a7a36691f,100,0,true,13,2024-11-22T13:41:01.017Z,0,Canxi
67408a74c6b1ae741da90ece,Men tiêu hóa Lactobacillus Mediphar Hộp 30 gói x 3g - Hỗ trợ làm giảm rối loạn tiêu hóa do loạn khuẩn đường ruột,Tác dụng của nhóm lợi khuẩn Lactobacillus đối với cơ thể\nLactobacillus acidophilus và Lactobacillus rhamnosus là vi khuẩn có lợi cho đường tiêu hóa nhờ cơ chế cạnh tranh với các vi khuẩn gây bệnh. Chúng sẽ góp phần vào việc cản trở các tác nhân gây bệnh bám vào thành ruột từ đó trung hòa các độc tố vi khuẩn và làm giảm các nguy cơ mắc một số bệnh tiêu hóa như tiêu chảy và táo bón.,https://res.cloudinary.com/dk0hrho2u/image/upload/v1732282996/1732282993828_2c9f80deb85f4006488747c2e9146b55.jpg.webp,,,,,,mediphar,95000,105000,Hỗ trợ tiêu hóa,673681b99a93123a7a36691f,,,,673681b99a93123a7a36691f,100,0,true,10,2024-11-22T13:43:16.943Z,0,"Lactobacillus acidophilus 6-10^8 CFU, Lactobacillus 10^6-10^8 CFU, Bifidobacterium longum 10^6-10^8 CFU, Vitamin B1, Vitamin B2, Vitamin C, Vitamin PP, Excipients: Lactose, Manitol, Milk flavor"
67408bc8c6b1ae741da90ee0,Hồng Sâm Lát Tẩm Mật Ong 200g Deadong,"Hồng sâm tẩm mật ong hộp 200g (thái lát) của Daedong được thiết kế ấn tượng – tinh tế. Với hương vị thanh tao hòa quyện giữa hồng sâm và mật ong, sản phẩm có lượng dưỡng chất dồi dào, mang đến nhiều công dụng trong hỗ trợ – bảo vệ sức khỏe.",https://res.cloudinary.com/dk0hrho2u/image/upload/v1732283335/1732283332623_9108f3719c9908914c96938906eee42b.png.webp,,,,,,Deadong,810000,900000,Thảo mộc & Thảo dược,673681789a93123a7a366915,,,,673681789a93123a7a366915,100,0,true,10,2024-11-22T13:48:56.066Z,0,"Red Ginseng 50%, Refined Sugar, Liquid Fructose, Liquid Honey 5%"
67408c9dc6b1ae741da90f10,"Tinh bột nghệ nguyên chất Beemo - Đắp mặt, hỗ trợ điều trị dạ dày đau bao tử, làm viên tinh nghệ mật ong","Tinh bột nghệ đỏ là thành phẩm từ củ nghệ tươi, sau khi trải qua quá trình tách lọc, loại bỏ tạp chất, thì đem xay nhuyễn thành bột. Sau đó nghệ được lắng đọng, chưng cất và tách tinh dầu nhiều lần thì sẽ thu được tinh bột nghệ nguyên chất, đảm bảo có chứa hàm lượng curcumin cao. Sau khi đem sấy khô, tinh bột nghệ đỏ sẽ có dạng cục, tiếp đến là nghiền mịn chúng nhiều lần để thu được tinh bột nghệ thật mịn và nhuyễn.",https://res.cloudinary.com/dk0hrho2u/image/upload/v1732283538/1732283535620_07a049f603b1a1722bb2f5315f7676ca.jpg.webp,,,,,,Beemo,139000,210000,Thực phẩm từ thiên nhiên,673681789a93123a7a366915,,,,673681789a93123a7a366915,100,0,true,34,2024-11-22T13:52:29.308Z,0,Turmeric starch
674090d1185c4aa0ce6ae84b,Mật Ong Hoa Xuyến Chi Honeyland 500Gr,"Giới Thiệu\nMật Ong Hoa HoneyLand là thương hiệu mật ong cao cấp được thu hoạch từ vùng núi rừng Tây Bắc, có mùi thơm dịu nhẹ đặc trưng và hàm lượng dinh dưỡng cao hơn so với bất kỳ sản phẩm nào khác. Mật ong có nhiều công dụng tốt cho sức khỏe, là sản phẩm mà bất kỳ gia đình nào cũng nên có 1 chai để sử dụng\nHoa Xuyến Chi là 1 loại thảo dược chữa được nhiều bệnh có tên khoa học là Bidens Pliosa, thường mọc tự nhiên và nở rộ vào tháng 6 đến tháng 8 ở vùng núi Tây Bắc thuộc tỉnh Hà Giang. Mật ong hoa Xuyến Chi tốt nhất chỉ lấy mật từ những chú ong Ruồi ngoài tự nhiên nên có màu hổ phách cùng hương thơm nhè nhẹ tinh khiết",https://res.cloudinary.com/dk0hrho2u/image/upload/v1732903484/1732903481607_e140825c4cb322b01a8f9ecad77a7746137032c7bc96d717603247c0b8ecb220.jpg,,,,,,Honeyland ,160000,250000,Thực phẩm từ thiên nhiên,673681789a93123a7a366915,,,,673681789a93123a7a366915,100,0,true,,2024-11-22T14:10:25.782Z,0,Honey
674091c1185c4aa0ce6ae860,Tỏi Kim Cương Đông Á - Combo 3 hộp 200g,"Với gần 20 năm kinh nghiệm trong lĩnh vực bảo vệ và chăm sóc sức khỏe,đã nỗ lực hết sức để người dân Việt Nam sớm tiếp cận được với sản phẩm cao cấp tương đương với sản phẩm đang lưu hành tại Nhật Bản – Tỏi Kim Cương Đông Á. Sản phẩm được lên men tự nhiên theo đúng quy trình công nghệ được chuyển giao độc quyền dưới sự giám sát của các chuyên gia đến từ Công ty Nagamine – Nhật Bản. Việc chuyển giao công nghệ được xác nhận bởi Sở Khoa học và Công nghệ Hà Nội thông qua Giấy chứng nhận đăng ký hợp đồng chuyển giao công nghệ số 08/2014/HĐCGCN-SKHCN ngày 10/10/2014. Tỏi Kim Cương Đông Á có vị ngọt thanh, thể chất mềm nhuận, không còn mùi hăng, vị cay khó chịu của tỏi, thơm dịu, vô cùng hấp dẫn. Thông qua sự chuyển hóa các hợp chất tự nhiên, quá trình lên men làm gia tăng giá trị dinh dưỡng, hoạt tính chống oxy hóa cũng như nhiều tác dụng sinh học quý khác của dược liệu.",https://res.cloudinary.com/dk0hrho2u/image/upload/v1732284848/1732284845388_20200226_47Fg1NVaJ2PyxN5gUAkFFrl2.jpg,https://res.cloudinary.com/dk0hrho2u/image/upload/v1732284864/1732284861141_vn-11134207-7r98o-lr5o98jk0pehf9.webp,,,,,Tỏi Kim Cương Đông Á,810000,1025000,Thực phẩm từ thiên nhiên,673681789a93123a7a366915,,,,673681789a93123a7a366915,100,0,true,,2024-11-22T14:14:25.684Z,0,
6740929f185c4aa0ce6ae873,Nhụy Hoa Nghệ Tây Saffron Jahan 1Gr/hộp tặng lọ thủy tinh 300ml,"Saffron Iran được Tổ chức Lương thực và Nông nghiệp Liên Hợp Quốc FAO’s công nhận là loại tốt nhất trên thế giới. Là trung tâm phân phối Saffron lớn nhất Việt Nam, Saffron VIETNAM cam kết mang tới những sản phẩm Saffron Iran chất lượng tốt nhất từ những nhà cung cấp uy tín hàng đầu thế giới.",https://res.cloudinary.com/dk0hrho2u/image/upload/v1732285044/1732285041959_34a799a58b53932c6a548fbcbd27bf6c.jpg.webp,https://res.cloudinary.com/dk0hrho2u/image/upload/v1732285046/1732285041960_417116a833490a107b610077080055a6.jpg.webp,,,,,Saffron Việt Nam,240000,300000,Thực phẩm từ thiên nhiên,673681789a93123a7a366915,,,,673681789a93123a7a366915,100,0,true,,2024-11-22T14:18:07.807Z,0,Saffron 
67409382185c4aa0ce6ae896,Viên uống OTIV bổ não (30 viên),"OTiV là dòng sản phẩm xuất xứ từ Hoa Kỳ, chứa các hoạt chất sinh học quý được tinh chiết từ blueberry. OTiV đem đến tác dụng hỗ trợ nuôi dưỡng và bảo vệ tế bào thần kinh, chống oxy hóa, cải thiện trí nhớ hiệu quả.\n\nOTiV chứa các hoạt chất sinh học quý được tinh chiết từ Blueberry, hỗ trợ: Cải thiện tình trạng thiếu máu não, mất ngủ, đau nửa đầu; giảm nguy cơ tai biến mạch máu não. Cải thiện tình trạng sa sút trí tuệ, suy giảm trí nhớ; giảm stress; cải thiện thính giác và thị giác. Chống oxy hóa, trung hòa gốc tự do, bảo vệ và chống lão hóa tế bào thần kinh.",https://res.cloudinary.com/dk0hrho2u/image/upload/v1732285304/1732285301519_f7ca798a08243ce7ebb68605bd5e6534.png.webp,https://res.cloudinary.com/dk0hrho2u/image/upload/v1732285305/1732285301519_78b09205acb18a1d92f5353bacc678c4.png.webp,,,,,OTiV,330000,370000,Hỗ trợ trí não,67368b0a9a93123a7a3669f0,,,,67368b0a9a93123a7a3669f0,100,0,true,,2024-11-22T14:21:54.286Z,0,"Blueberry, Ginkgo biloba extract"
674093e3185c4aa0ce6ae8ab,Viên Uống Ăn Ngủ Ngon Dân Khang (60 viên),"Ăn Ngủ Ngon Dân Khang là thực phẩm chức năng bảo vệ sức khỏe, bổ trợ các nhóm vitamin và khoáng chất cần thiết cho cơ thể, kết hợp với nhiều thảo dược quý từ thiên nhiên được nhập khẩu trực tiếp từ Châu Âu như: Cao lạc tiên, Cao hoàng kỳ, L-Lysine,... Sản phẩm cũng đã được Bộ y tế chứng nhận và cấp phép, sử dụng cho những người gặp vấn đề với giấc ngủ.",https://res.cloudinary.com/dk0hrho2u/image/upload/v1732285402/1732285399063_862f9fb0299bcfc62b82962fc112a7df.jpg.webp,https://res.cloudinary.com/dk0hrho2u/image/upload/v1732285403/1732285399064_a133fadf00e5b9bfb3101462a007f2c3.jpg.webp,https://res.cloudinary.com/dk0hrho2u/image/upload/v1732285409/1732285407860_862f9fb0299bcfc62b82962fc112a7df.jpg.webp,,,,Dân Khang,171000,290000,Hỗ trợ trí não,67368b0a9a93123a7a3669f0,,,,67368b0a9a93123a7a3669f0,100,0,true,,2024-11-22T14:23:31.424Z,0,"L-Lysine, Magnesium Citrate, Passionflower extract, Astragalus extract, Ginkgo biloba extract, Vitamin B1, Vitamin B2, Vitamin B6, Melatonin."
67409475185c4aa0ce6ae8be,"Dầu cá Omega 3 Fish Oil Mediphar Chai 120 viên - Hỗ trợ tăng cường sức khỏe, giúp bổ não, tốt cho da và mắt, cải thiện trí nhớ, giảm nguy cơ xơ vữa động mạch.","Dầu cá Omega 3 Fish Oil là một acid béo không bão hòa. Tuy nhiên, cơ thể chúng ta không thể tự tạo ra mà chỉ nhận được thông qua chế độ ăn uống hoặc thực phẩm bổ sung. Acid béo omega-3 giữ vai trò cần thiết trong nhiều quá trình hoạt động của cơ thể bao gồm chống viêm, tăng cường thị lực và trí não.",https://res.cloudinary.com/dk0hrho2u/image/upload/v1732285484/1732285481337_805614688af3c88dde55ec3a5a21abf7.png.webp,,,,,,mediphar,150000,200000,Hỗ trợ trí não,67368b0a9a93123a7a3669f0,,,,67368b0a9a93123a7a3669f0,100,0,true,,2024-11-22T14:25:57.702Z,0,"Omega 3, EPA, DHA, Vitamin A, Vitamin E, Coenzyme Q10."
6740955f185c4aa0ce6ae8d0,"Viên uống bổ não BILOBApro Gold giúp tăng cường tuần hoàn và lưu thông máu não, cải thiện hoa mắt, chóng mặt, ù tai, mất ngủ, suy giảm trí nhớ, tê bì tay chân, suy nhược thần kinh - Hộp 100 viên","Giúp tăng cường tuần hoàn và lưu thông máu não, giúp giảm nguy cơ hình thành cục máu đông, cải thiện triệu chứng thiểu năng tuần hoàn não: hoa mắt, chóng mặt, ù tai, mất ngủ, suy giảm trí nhớ, tê bì tay chân. Hỗ trợ cải thiện, hồi phục sau tai biến mạch máu não do tắc mạch.",https://res.cloudinary.com/dk0hrho2u/image/upload/v1732285787/1732285784334_8739ade1c1830ac79d4c5986c90942c6.png.webp,https://res.cloudinary.com/dk0hrho2u/image/upload/v1732285788/1732285784334_9c3d89ce24e1e724ccbb6532c4eec37f.png.webp,https://res.cloudinary.com/dk0hrho2u/image/upload/v1732285789/1732285784335_a07c2d562d5e2bbc71ec1339578af825.jpg.webp,,,,BILOBApro,190000,260000,Hỗ trợ trí não,67368b0a9a93123a7a3669f0,,,,67368b0a9a93123a7a3669f0,100,0,true,,2024-11-22T14:29:51.553Z,0,"Ginkgo Biloba Extract, Purple Butterbur Extract, Garlic Oil, Nattokinase, Magnesium oxide, Thiamine mononitrate, Riboflavin, Pyridoxine hydrochloride, Zinc Gluconate"
6740961b185c4aa0ce6ae8e4,"Bổ não Puritan's Pride Ginkgo Biloba Mỹ tăng lưu thông máu não, giảm đau đầu, tăng trí nhớ, giúp an thần, ngủ khỏe và giảm Stress - OZ Slim Store"," - Giúp giảm các cơn đau đầu liên quan đến tiền đình, chóng mặt, rối loạn cảm xúc, đau đầu do thiếu máu và oxy lên não. Nhờ vào cơ chế thư giãn các động mạch (giãn mạch), tăng tính săn chắc và độ đàn hồi tĩnh mạch từ đó giúp lưu thông tối đa cho mạch máu và vận chuyển năng lượng đến tế bào của não và đến các bộ phận khác trên cơ thể.\n\n       - Cải thiện trí nhớ tốt và sự chú ý.\n\n       - Giúp cải thiện sự nhận thức và tinh thần được minh mẫn hơn.\n\n       - Tuần hoàn lưu thông máu trong não bộ được triệt tiêu sự ứ động, giảm tắc nghẽn các mạch máu não gây nguy cơ giảm trí nhớ ở người già (bệnh Almerma ở người lớn tuổi).\n\n       - Giúp giảm stress cho công việc hàng ngày và những lo âu phiền toái trong cuộc sống.",https://res.cloudinary.com/dk0hrho2u/image/upload/v1732285975/1732285972293_4ee531adf9bed8788f2acb1b5bb2f5f0.jpg.webp,https://res.cloudinary.com/dk0hrho2u/image/upload/v1732285977/1732285972294_c27897a1410a2c86a2cf70124802c1b6.jpg.webp,,,,,Puritan's Pride,642000,871000,Hỗ trợ trí não,67368b0a9a93123a7a3669f0,,,,67368b0a9a93123a7a3669f0,100,0,true,,2024-11-22T14:32:59.873Z,0,Ginkgo Biloba
6740967d185c4aa0ce6ae8f9,"Hoạt Huyết Minh Não Khang Extra Hỗ Trợ Hoạt Huyết, tăng Cường Tuần Hoàn Máu Não Hộp 2 Vỉ x 10 Viên Nang","Hoạt Huyết Minh Não Khang được bào chế từ các dược liệu thuộc nhóm bổ huyết có tác dụng tuần hoàn máu tới các bộ phận của cơ thể, giúp an thần, tạo giấc ngủ sinh lý sâu.\n\n",https://res.cloudinary.com/dk0hrho2u/image/upload/v1732286070/1732286066909_0beffc71c42ad99217f57ed7a8cb96c4.jpg.webp,https://res.cloudinary.com/dk0hrho2u/image/upload/v1732286075/1732286073450_a4e38bf8cd5dbad3f25f8f4d867f76b8.jpg.webp,https://res.cloudinary.com/dk0hrho2u/image/upload/v1732286076/1732286073451_2e4123dcab567917143c42df3878c719.jpg.webp,,,,Dân Khang ,180000,290000,Hỗ trợ trí não,67368b0a9a93123a7a3669f0,,,,67368b0a9a93123a7a3669f0,100,0,true,,2024-11-22T14:34:37.149Z,0,"Passionflower, Semen Malvae, Lotus Seed, Angelica sinensis, Achyranthes bidentata (Root), Rehmannia glutinosa, Magnesium citrate, Vitamin B6."
67409992185c4aa0ce6aeb37,Viên uống bổ não Ginkgo Biloba Healthy Care Úc 2000 (MẪU MỚI 2020) lọ 100 viên,"Viên uống bổ não Healthy Care Ginkgo Biloba 2000mg được chiết xuất từ cây bạch quả - đã được nghiên cứu và chứng minh là có chứa dưỡng chất đặc biệt cần thiết để duy trì và nuôi dưỡng bộ não hoạt động tốt*. Đặc biệt, nó giúp tăng tuần hoàn máu não, cải thiện chứng suy giảm trí nhớ, lú lẫn ở người già, giảm stress cho những người chịu áp lực công việc, giúp an thần, ngủ ngon, giảm tình trạng mỏi chân tay cổ vai gáy do tuần hoàn máu kém,",https://res.cloudinary.com/dk0hrho2u/image/upload/v1732286864/1732286860879_4a47ed101d695bd8abe88ffbd5591d1a.jpg.webp,https://res.cloudinary.com/dk0hrho2u/image/upload/v1732286865/1732286860883_5eb87cb75e5dd749ce1479177fb0fdbe.jpg.webp,,,,,Healthy Care,250000,337000,Hỗ trợ trí não,67368b0a9a93123a7a3669f0,,,,67368b0a9a93123a7a3669f0,100,0,true,35,2024-11-22T14:47:46.725Z,0,Ginkgo Biloba
6740a297712420f2c8862c92,"Viên uống bổ não bổ sung DHA tăng cường trí nhớ, giảm đau đầu, lưu thông máu não","Năng lực ghi nhớ của não bộ giảm dần theo tuổi tác và khi cơ thể không thể tự sản sinh các chất cho não bộ như DHA và EPA thì việc hấp thụ qua thực phẩm tự nhiên và sản phẩm bổ sung là rất cần thiết. Viên uống DHC DHA có chứa hai chất chức năng: DHA và EPA. Cả hai chất này đều là axit béo omega-3 (axit béo N3) được chứng minh có khả năng làm giảm các chất béo trung tính. DHA có công dụng: Giảm chất béo trung tính, duy trì trí nhớ, hỗ trợ cấu tạo não bộ và hệ thần kinh. EPA có công dụng: Giảm chất béo trung tính, chuyển hóa thành DHA.",https://res.cloudinary.com/dk0hrho2u/image/upload/v1732289175/1732289171912_a5326c706e919e524215214844959410.jpeg.webp,,,,,,DHC,315000,425000,Hỗ trợ trí não,67368b0a9a93123a7a3669f0,,,,67368b0a9a93123a7a3669f0,100,0,true,35,2024-11-22T15:26:15.197Z,0,Ginkgo Biloba
6740a331712420f2c8862ca6,Mua 1 Tặng 1 - Ngũ Cốc Ăn Sáng Vị Ngẫu Nhiên 150gr] Ngũ cốc ăn sáng CHEERIOS (Hộp 300g),"Ngũ cốc ăn sáng Nestlé Cheerios là nhãn hiệu Bánh ngũ cốc ăn sáng cho gia đình số 1 tại Mỹ. Sản phẩm kết hợp 4 loại ngũ cốc giàu dinh dưỡng và miếng bánh hình chữ O giòn thơm đặc trưng sẽ cung cấp bữa sáng bổ dưỡng, thơm ngon cho cả gia đình. Với thành phần chủ yếu từ ngũ cốc nguyên cám (43.3%), cung cấp vitamin nhóm B, canxi, chất sắt và chất xơ. Mỗi khẩu phần ngũ cốc ăn sáng Nestlé Cheerios cung cấp 32 % nhu cầu ngũ cốc nguyên cám khuyến nghị hàng ngày. Dùng 1 khẩu phần ngũ cốc Nestlé Cheerios với 125ml sữa tươi và 1 loại trái cây như táo đem lại bữa sáng tiện lợi, giàu dinh dưỡng.",https://res.cloudinary.com/dk0hrho2u/image/upload/v1732289296/1732289293731_4aa267bfdc9dea4f3e6c282daa7f6a96.png.webp,,,,,,CHEERIOS ,95000,129000,Ngũ cốc & Yến mạch,6736812d9a93123a7a36690b,,,,6736812d9a93123a7a36690b,1000,0,true,29,2024-11-22T15:28:49.829Z,0,"Whole grains, vitamin B, calcium, iron, and fiber."
6740a3ba712420f2c8862cb8,[Mua 1 Tặng 1 - Ngũ Cốc Ăn Sáng Vị Ngẫu Nhiên 150gr] Ngũ cốc ăn sáng MILO (Hộp 300g),"Ngũ cốc ăn sáng Nestlé Milo vị ca cao lúa mạch, hình viên, là sản phẩm ngũ cốc ăn liền, dùng kèm với sữa cho bữa sáng giàu dinh dưỡng với thành phần chủ yếu từ ngũ cốc nguyên cám cung cấp 5 vitamin nhóm B, canxi, chất xơ và chất sắt giúp bé có thêm năng lượng để hăng say học tốt mỗi ngày và tăng cường hệ miễn dịch. Mỗi khẩu phần ngũ cốc Nestlé Milo cung cấp 19% nhu cầu ngũ cốc nguyên cám khuyến nghị hàng ngày. Dùng 1 khẩu phần ngũ cốc Nestlé Milo với 125ml sữa tươi và 1 trái cây như táo đem lại bữa sáng tiện lợi, giàu dinh dưỡng. Theo nghiên cứu, chỉ có 1 trên 10 trẻ em đang có chế độ dinh dưỡng đủ nguyên cám hàng ngày* (theo nghiên cứu của Hiệp Hội Dinh dưỡng Malaysia trên 5,165 trẻ em tiểu học và 2,947 trẻ em trung học cơ sở). Chế độ ăn đầy đủ dinh dưỡng từ nguyên cám với 2-3 khẩu phần mỗi ngày sẽ giúp bổ sung năng lượng cho bé hăng say học tốt mỗi ngày.",https://res.cloudinary.com/dk0hrho2u/image/upload/v1732289452/1732289449435_5de74b7706bd712ff7a14ed12778b9ff.png.webp,,,,,,Nestlé NBC Box,98000,126000,Ngũ cốc & Yến mạch,6736812d9a93123a7a36690b,,,,6736812d9a93123a7a36690b,100,0,true,22,2024-11-22T15:31:06.605Z,0,"Whole grains, vitamin B, calcium, iron, and fiber."
6740a64a712420f2c8862cd2,Bột ngũ cốc Damtuh Hàn Quốc 900g hộp 50 gói-PP,"Hạnh nhân (hàng Mỹ sản xuất) 4%, óc chó (hàng Mỹ sản xuất) 3%, Ý dĩ 1%, đường tinh luyện, gạo xát, thành phần gia công từ bơ lạc, mạch nha, dầu cọ, muối tinh, đậu nành, hạt bí, chất chống oxy hóa (322i), casein",https://res.cloudinary.com/dk0hrho2u/image/upload/v1732290119/1732290116500_1fd4d9555b290a2e19dd13ae36891447.jpg.webp,https://res.cloudinary.com/dk0hrho2u/image/upload/v1732290120/1732290116505_27b97ab1866c1460e2e52b4fa5da76b5.jpg.webp,,,,,Damtuh,252000,327000,Ngũ cốc & Yến mạch,6736812d9a93123a7a36690b,,,,6736812d9a93123a7a36690b,100,0,true,30,2024-11-22T15:42:02.211Z,0,"Almonds, Walnuts, Job's tears, refined sugar, polished rice, processed ingredients from peanut butter, malt, palm oil, refined salt, soybeans, pumpkin seeds, antioxidants, casein."
